IDfg,Season,Name,Team,Age,W,L,WAR,ERA,G,GS,CG,ShO,SV,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GB,FB,LD,IFFB,Balls,Strikes,Pitches,RS,IFH,BU,BUH,K/9,BB/9,K/BB,H/9,HR/9,AVG,WHIP,BABIP,LOB%,FIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Starting,Start-IP,Relieving,Relief-IP,RAR,Dollars,tERA,xFIP,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,FB% 2,FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,HLD,SD,MD,ERA-,FIP-,xFIP-,K%,BB%,SIERA,RS/9,E-F,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,RA9-WAR,BIP-Wins,LOB-Wins,FDP-Wins,Age Rng,K-BB%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,kwERA,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,K/9+,BB/9+,K/BB+,H/9+,HR/9+,AVG+,WHIP+,BABIP+,LOB%+,K%+,BB%+,LD%+,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xERA,botERA,botOvr CH,botStf CH,botCmd CH,botOvr CU,botStf CU,botCmd CU,botOvr FA,botStf FA,botCmd FA,botOvr SI,botStf SI,botCmd SI,botOvr SL,botStf SL,botCmd SL,botOvr KC,botStf KC,botCmd KC,botOvr FC,botStf FC,botCmd FC,botOvr FS,botStf FS,botCmd FS,botOvr,botStf,botCmd,botxRV100,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,Stuff+,Location+,Pitching+,Stf+ FO,Loc+ FO,Pit+ FO
1008103,1936,Johnny Marcum,BOS,26,8,13,2.6,4.81,31,23,9,1,1,,174.0,750.0,194,100,93,14.0,52,,0,3.0,1.0,57,,,,,,,,,,,,2.95,2.69,1.1,10.03,0.72,0.278,1.41,0.287,0.645,4.6,,,,,,,,,,,,,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,92.0,,0.076,0.069,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,0.6,-0.2,0.4,26 - 26,0.006999999999999999,,,,,,,4.45,0.16399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,67,132,96,116.0,98.0,88,96.0,100.0,93.0,71.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001453,1936,Johnny Broaca,NYY,26,12,7,2.5,4.24,37,27,12,1,3,,206.0,903.0,235,110,97,16.0,66,,0,1.0,0.0,84,,,,,,,,,,,,3.67,2.88,1.27,10.27,0.7,0.281,1.46,0.297,0.6859999999999999,4.47,,,,,,,,,,,,,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,96.0,,0.09300000000000001,0.073,,,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,0.2,0.9,1.1,26 - 26,0.02,,,,,,,4.29,0.184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,72,153,99,112.0,99.0,91,99.0,107.0,114.0,74.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003043,1936,Curt Davis,- - -,32,13,13,2.4,3.46,34,28,13,0,1,,213.1,887.0,217,97,82,17.0,50,,2,3.0,0.0,70,,,,,,,,,,,,2.95,2.11,1.4,9.15,0.72,0.26,1.25,0.267,0.701,4.42,,,,,,,,,,,,,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,100.0,,0.079,0.055999999999999994,,,-0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,1.5,0.3,1.8,32 - 32,0.023,,,,,,,4.26,0.154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,73,119,93,146.0,95.0,88,92.0,105.0,91.0,77.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005930,1936,Chief Hogsett,- - -,32,13,16,2.4,5.58,42,29,10,0,1,,219.1,1031.0,286,160,136,16.0,91,,15,7.0,0.0,68,,,,,,,,,,,,2.79,3.73,0.75,11.74,0.66,0.309,1.72,0.321,0.628,5.09,,,,,,,,,,,,,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,100.0,,0.066,0.08800000000000001,,,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,-1.2,0.0,-1.2,32 - 32,-0.022000000000000002,,,,,,,4.8,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,93,90,113,105.0,108.0,107,107.0,98.0,81.0,90.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005955,1936,Al Hollingsworth,CIN,28,9,10,2.4,4.16,29,25,9,0,0,,184.0,809.0,204,97,85,4.0,66,,5,1.0,1.0,76,,,,,,,,,,,,3.72,3.23,1.15,9.98,0.2,0.276,1.47,0.304,0.6609999999999999,3.93,,,,,,,,,,,,,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,94.0,,0.094,0.08199999999999999,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6,-0.7,-0.1,-0.8,28 - 28,0.012,,,,,,,4.38,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,112,98,101,40.0,101.0,103,104.0,99.0,108.0,111.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003229,1936,Jimmie DeShong,WAS,26,18,10,2.3,4.63,34,31,16,2,2,,223.2,1003.0,255,135,115,11.0,96,,3,8.0,1.0,59,,,,,,,,,,,,2.37,3.86,0.61,10.26,0.44,0.282,1.57,0.293,0.647,4.75,,,,,,,,,,,,,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,101.0,,0.059000000000000004,0.096,,,-0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,0.5,-0.1,0.4,26 - 26,-0.037000000000000005,,,,,,,4.98,0.166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,97,74,98,71.0,99.0,98,97.0,101.0,72.0,97.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004443,1936,Denny Galehouse,CLE,24,8,7,2.3,4.85,36,15,5,0,1,,148.1,654.0,161,86,80,5.0,68,,2,4.0,1.0,71,,,,,,,,,,,,4.31,4.13,1.04,9.77,0.3,0.276,1.54,0.307,0.647,4.21,,,,,,,,,,,,,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,87.0,,0.109,0.10400000000000001,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,-0.3,0.0,-0.3,24 - 24,0.005,,,,,,,4.48,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,103,126,94,49.0,97.0,96,102.0,101.0,133.0,106.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1004821,1936,Lefty Gomez,NYY,27,13,7,2.2,4.39,31,30,10,0,0,,188.2,858.0,184,104,92,6.0,122,,1,2.0,0.0,105,,,,,,,,,,,,5.01,5.82,0.86,8.78,0.29,0.25,1.62,0.285,0.68,4.57,,,,,,,,,,,,,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,98.0,,0.122,0.142,,,-0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,0.7,0.1,0.9,27 - 27,-0.02,,,,,,,4.77,0.272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151,146,104,84,46.0,88.0,101,95.0,106.0,150.0,145.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000253,1936,Ivy Andrews,SLB,29,7,12,2.2,4.84,36,25,11,0,1,,191.1,835.0,221,109,103,19.0,50,,0,2.0,1.0,33,,,,,,,,,,,,1.55,2.35,0.66,10.4,0.89,0.282,1.42,0.276,0.6629999999999999,5.04,,,,,,,,,,,,,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,99.0,,0.04,0.06,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,1.3,0.1,1.4,29 - 29,-0.02,,,,,,,4.78,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,59,79,100,143.0,99.0,88,92.0,103.0,48.0,61.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014128,1936,Jim Winford,STL,26,11,10,2.1,3.8,39,23,10,1,3,,192.0,843.0,203,90,81,10.0,68,,5,8.0,0.0,72,,,,,,,,,,,,3.38,3.19,1.06,9.52,0.47,0.264,1.41,0.281,0.71,4.38,,,,,,,,,,,,,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,99.0,,0.085,0.081,,,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,0.6,0.6,1.2,26 - 26,0.005,,,,,,,4.48,0.17800000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,111,90,96,95.0,96.0,100,96.0,106.0,98.0,110.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1010111,1936,Monte Pearson,NYY,27,19,7,2.0,3.71,33,31,15,1,1,,223.0,965.0,191,99,92,13.0,135,,3,6.0,0.0,118,,,,,,,,,,,,4.76,5.45,0.87,7.71,0.52,0.231,1.46,0.256,0.74,4.87,,,,,,,,,,,,,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,105.0,,0.122,0.14,,,-1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2.5,1.6,4.1,27 - 27,-0.018000000000000002,,,,,,,4.74,0.276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143,136,105,74,84.0,81.0,91,85.0,115.0,150.0,142.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001822,1936,Sugar Cain,- - -,29,15,11,1.8,4.89,34,29,15,1,0,,211.2,943.0,248,125,115,18.0,84,,5,1.0,0.0,50,,,,,,,,,,,,2.13,3.57,0.6,10.54,0.77,0.29,1.57,0.293,0.68,5.21,,,,,,,,,,,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,105.0,,0.053,0.08900000000000001,,,-0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,0.5,1.1,1.5,29 - 29,-0.036000000000000004,,,,,,,4.97,0.161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,89,72,101,123.0,102.0,98,97.0,106.0,65.0,91.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1008044,1936,Pat Malone,NYY,33,12,4,1.8,3.81,35,9,5,0,9,,134.2,604.0,144,60,57,4.0,60,,4,5.0,0.0,72,,,,,,,,,,,,4.81,4.01,1.2,9.62,0.27,0.267,1.51,0.302,0.731,4.06,,,,,,,,,,,,,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,88.0,,0.11900000000000001,0.099,,,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,0.0,1.3,1.3,33 - 33,0.02,,,,,,,4.29,0.225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145,100,144,92,43.0,94.0,95,100.0,114.0,146.0,101.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1005804,1936,Oral Hildebrand,CLE,29,10,11,1.8,4.9,36,21,9,0,4,,174.2,796.0,197,107,95,10.0,83,,4,2.0,0.0,65,,,,,,,,,,,,3.35,4.28,0.78,10.15,0.52,0.278,1.6,0.295,0.6559999999999999,4.81,,,,,,,,,,,,,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,99.0,,0.08199999999999999,0.10400000000000001,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.3,0.0,0.2,29 - 29,-0.023,,,,,,,4.8,0.198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,107,94,97,83.0,97.0,100,98.0,102.0,100.0,106.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1007887,1936,Ted Lyons,CHW,35,10,13,1.8,5.14,26,24,15,1,0,,182.0,804.0,227,115,104,21.0,45,,3,1.0,0.0,48,,,,,,,,,,,,2.37,2.23,1.07,11.23,1.04,0.3,1.49,0.3,0.6509999999999999,5.08,,,,,,,,,,,,,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,103.0,,0.06,0.055999999999999994,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,0.0,0.4,0.4,35 - 35,0.004,,,,,,,4.49,0.142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,56,128,108,166.0,105.0,93,100.0,101.0,73.0,57.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014768,1936,Bill Byrd,WEG,28,9,4,1.8,3.38,16,10,5,2,1,,96.0,425.0,102,51,36,3.0,23,,2,1.0,,41,,,,,,,,,,,,3.84,2.16,1.78,9.56,0.28,0.255,1.3,0.278,0.619,3.65,,,,,,,,,,,,,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,84.0,,0.096,0.054000000000000006,,,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.7,-0.4,0.3,28 - 28,0.042,,,,,,,4.02,0.158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,63,136,95,46.0,92.0,86,92.0,102.0,86.0,63.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1001953,1936,Tex Carleton,CHC,29,14,10,1.7,3.65,35,26,12,4,1,,197.1,848.0,204,85,80,14.0,67,,6,4.0,0.0,88,,,,,,,,,,,,4.01,3.06,1.31,9.3,0.64,0.263,1.37,0.282,0.746,4.45,,,,,,,,,,,,,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,104.0,,0.10400000000000001,0.079,,,-0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.9,0.5,1.7,2.2,29 - 29,0.025,,,,,,,4.24,0.19899999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118,106,111,94,130.0,96.0,97,97.0,111.0,120.0,107.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1015848,1936,Leroy Matlock,PC,29,10,3,1.7,3.55,17,15,7,0,0,,114.0,487.0,124,57,45,7.0,27,,1,0.0,,44,,,,,,,,,,,,3.47,2.13,1.63,9.79,0.55,0.27,1.32,0.287,0.6679999999999999,4.08,,,,,,,,,,,,,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,93.0,,0.09,0.055,,,-0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,0.5,0.7,1.2,29 - 29,0.035,,,,,,,4.11,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,62,124,97,91.0,98.0,88,95.0,110.0,81.0,65.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1002031,1936,Joe Cascarella,- - -,29,9,10,1.7,4.44,32,17,7,1,1,,160.0,695.0,174,82,79,7.0,63,,6,4.0,0.0,41,,,,,,,,,,,,2.31,3.54,0.65,9.79,0.39,0.278,1.48,0.289,0.69,4.66,,,,,,,,,,,,,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,99.0,,0.059000000000000004,0.091,,,-0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.2,0.6,1.0,1.5,29 - 29,-0.032,,,,,,,4.91,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,89,78,94,63.0,98.0,92,96.0,107.0,72.0,92.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1011224,1936,Buck Ross,PHA,21,9,14,1.7,5.83,30,27,12,1,0,,200.2,927.0,253,146,130,17.0,83,,0,10.0,0.0,47,,,,,,,,,,,,2.11,3.72,0.57,11.35,0.76,0.3,1.67,0.303,0.609,5.19,,,,,,,,,,,,,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,106.0,,0.051,0.09,,,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,-0.1,-0.8,-0.9,21 - 21,-0.039,,,,,,,5.0,0.159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,93,68,109,122.0,105.0,105,101.0,95.0,62.0,91.0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
