IDfg,Season,Name,Team,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,GB,FB,LD,IFFB,Pitches,Balls,Strikes,IFH,BU,BUH,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,wOBA,wRAA,wRC,Bat,Fld,Rep,Pos,RAR,WAR,Dol,Spd,wRC+,WPA,-WPA,+WPA,RE24,REW,pLI,phLI,PH,WPA/LI,Clutch,FB% (Pitch),FBv,SL%,SLv,CT%,CTv,CB%,CBv,CH%,CHv,SF%,SFv,KN%,KNv,XX%,PO%,wFB,wSL,wCT,wCB,wCH,wSF,wKN,wFB/C,wSL/C,wCT/C,wCB/C,wCH/C,wSF/C,wKN/C,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,BsR,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),Pace,Def,wSB,UBR,Age Rng,Off,Lg,wGDP,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,TTO%,CH% (pi),CS% (pi),CU% (pi),FA% (pi),FC% (pi),FS% (pi),KN% (pi),SB% (pi),SI% (pi),SL% (pi),XX% (pi),vCH (pi),vCS (pi),vCU (pi),vFA (pi),vFC (pi),vFS (pi),vKN (pi),vSB (pi),vSI (pi),vSL (pi),vXX (pi),CH-X (pi),CS-X (pi),CU-X (pi),FA-X (pi),FC-X (pi),FS-X (pi),KN-X (pi),SB-X (pi),SI-X (pi),SL-X (pi),XX-X (pi),CH-Z (pi),CS-Z (pi),CU-Z (pi),FA-Z (pi),FC-Z (pi),FS-Z (pi),KN-Z (pi),SB-Z (pi),SI-Z (pi),SL-Z (pi),XX-Z (pi),wCH (pi),wCS (pi),wCU (pi),wFA (pi),wFC (pi),wFS (pi),wKN (pi),wSB (pi),wSI (pi),wSL (pi),wXX (pi),wCH/C (pi),wCS/C (pi),wCU/C (pi),wFA/C (pi),wFC/C (pi),wFS/C (pi),wKN/C (pi),wSB/C (pi),wSI/C (pi),wSL/C (pi),wXX/C (pi),O-Swing% (pi),Z-Swing% (pi),Swing% (pi),O-Contact% (pi),Z-Contact% (pi),Contact% (pi),Zone% (pi),Pace (pi),FRM,AVG+,BB%+,K%+,OBP+,SLG+,ISO+,BABIP+,LD+%,GB%+,FB%+,HR/FB%+,Pull%+,Cent%+,Oppo%+,Soft%+,Med%+,Hard%+,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,CStr%,CSW%,xBA,xSLG,xwOBA,L-WAR
1010895,1925,Harry Rice,SLB,23,103,354,420,127,83,25,8,11,87,47,54,,15.0,5.0,,7,,8,7.0,0.359,,,,,,,,,,,0.129,0.036000000000000004,3.6,0.45,0.568,1.018,0.209,0.354,,,,,,,,,0.459,38.5,96,29.4,5.0,14.1,-3.6,45.9,4.2,,6.4,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4,-1.5,,23 - 23,27.9,2.5,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,140,61.0,122,135,174,114.0,,,,,,,,,,,,,,,,,,0,,,,,,4.2
1013510,1925,Curt Walker,CIN,28,145,509,578,162,118,22,16,6,86,71,57,,31.0,0.0,,12,,14,11.0,0.318,,,,,,,,,,,0.099,0.054000000000000006,1.84,0.387,0.46,0.847,0.141,0.331,,,,,,,,,0.388,18.5,97,15.8,14.0,19.4,-5.9,44.5,4.2,,6.2,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,-2.2,,28 - 28,13.7,3.3,,,,,,,,0.163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,131,89.0,108,107,110,106.0,,,,,,,,,,,,,,,,,,0,,,,,,4.2
1016704,1925,Edgar Wesley,DS,34,60,228,256,92,59,12,4,17,58,73,28,,,,,8,,10,,0.404,,,,,,,,,,,0.109,,,0.469,0.715,1.184,0.311,,,,,,,,,,0.517,36.1,71,37.2,0.0,8.6,-2.6,45.1,4.1,,6.6,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.6,2.1,,34 - 34,39.3,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144,127,,137,176,246,,,,,,,,,,,,,,,,,,,0,,,,,,4.1
1014790,1925,Walter Cannady,HBG,23,72,275,302,107,77,14,3,13,56,86,27,,,,,17,,10,,0.389,,,,,,,,,,,0.08900000000000001,,,0.444,0.604,1.047,0.215,,,,,,,,,,0.468,30.1,71,28.2,0.0,10.1,4.4,44.5,4.0,,5.4,166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,2.1,,23 - 23,30.3,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,105,,124,144,176,,,,,,,,,,,,,,,,,,,0,,,,,,4.0
1014588,1925,Cool Papa Bell,SLS,22,87,380,410,132,83,33,6,10,94,58,30,,,,,8,,30,,0.347,,,,,,,,,,,0.073,,,0.395,0.545,0.94,0.197,,,,,,,,,,0.421,24.6,80,26.4,0.0,13.7,-2.2,43.8,4.0,,7.8,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.2,6.1,,22 - 22,32.6,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,85,,116,134,156,,,,,,,,,,,,,,,,,,,0,,,,,,4.0
1004364,1925,Frankie Frisch,NYG,26,120,502,542,166,123,26,6,11,89,48,32,,14.0,3.0,,5,,21,12.0,0.331,,,,,,,,,,,0.059000000000000004,0.026000000000000002,2.29,0.374,0.472,0.846,0.141,0.325,,,,,,,,,0.385,16.2,90,13.0,6.0,18.2,4.8,43.9,4.0,,6.1,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8,-1.3,,26 - 26,11.8,3.1,,,,,,,,0.105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,78,43.0,105,110,110,105.0,,,,,,,,,,,,,,,,,,0,,,,,,4.0
1013165,1925,Pie Traynor,PIT,26,150,591,658,189,130,39,14,6,114,106,52,,19.0,2.0,,13,,15,9.0,0.32,,,,,,,,,,,0.079,0.028999999999999998,2.74,0.377,0.464,0.84,0.144,0.323,,,,,,,,,0.383,18.6,108,10.6,4.0,22.1,4.7,44.0,4.0,,6.9,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.7,-1.0,,26 - 26,9.6,3.8,,,,,,,,0.11699999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,105,48.0,105,108,112,104.0,,,,,,,,,,,,,,,,,,0,,,,,,4.0
1006799,1925,George Kelly,NYG,29,147,586,633,181,129,29,3,20,87,99,35,,54.0,2.0,,10,,5,2.0,0.309,,,,,,,,,,,0.055,0.085,0.65,0.35,0.471,0.821,0.162,0.314,,,,,,,,,0.371,11.3,97,7.6,8.0,21.2,1.5,42.2,3.9,,4.1,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.5,0.3,,29 - 29,7.9,3.6,,,,,,,,0.172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,73,141.0,98,110,126,101.0,,,,,,,,,,,,,,,,,,0,,,,,,3.9
1016216,1925,Wilson Redus,SLS,20,77,258,296,96,61,17,6,12,60,62,38,,,,,5,,5,,0.372,,,,,,,,,,,0.128,,,0.453,0.624,1.077,0.252,,,,,,,,,,0.478,31.9,72,33.2,0.0,9.9,-3.2,40.8,3.7,,6.1,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.2,1.1,,20 - 20,34.3,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133,149,,133,154,199,,,,,,,,,,,,,,,,,,,0,,,,,,3.7
1014012,1925,Ken Williams,SLB,35,102,411,462,136,75,31,5,25,83,105,37,,14.0,3.0,,11,,10,5.0,0.331,,,,,,,,,,,0.08,0.03,2.64,0.39,0.613,1.003,0.282,0.298,,,,,,,,,0.441,35.4,98,25.4,2.0,15.5,-4.4,41.0,3.7,,5.9,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.4,-0.2,,35 - 35,25.1,2.7,,,,,,,,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,87,51.0,106,146,234,96.0,,,,,,,,,,,,,,,,,,0,,,,,,3.7
1005421,1925,Joe Harris,- - -,34,108,319,388,100,56,21,10,13,64,61,56,,33.0,5.0,,8,,6,3.0,0.313,,,,,,,,,,,0.14400000000000002,0.085,1.7,0.424,0.564,0.988,0.251,0.319,,,,,,,,,0.441,29.9,83,26.5,3.0,13.0,-4.5,40.2,3.7,,6.1,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.5,-0.1,,34 - 34,26.4,2.3,,,,,,,,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,157,145.0,115,134,208,102.0,,,,,,,,,,,,,,,,,,0,,,,,,3.7
1002478,1925,Earle Combs,NYY,26,150,593,673,203,151,36,13,3,117,61,65,,43.0,4.0,,11,,12,13.0,0.342,,,,,,,,,,,0.09699999999999999,0.064,1.51,0.411,0.462,0.873,0.12,0.366,,,,,,,,,0.403,30.1,122,22.9,-1.0,22.6,-3.9,41.1,3.7,,6.1,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.9,-3.4,,26 - 26,19.5,4.0,,,,,,,,0.165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,105,109.0,111,110,99,117.0,,,,,,,,,,,,,,,,,,0,,,,,,3.7
1003617,1925,Jimmie Dykes,PHA,28,122,465,533,150,102,32,11,5,93,55,46,,49.0,8.0,,14,,3,2.0,0.323,,,,,,,,,,,0.086,0.092,0.94,0.393,0.471,0.864,0.148,0.353,,,,,,,,,0.396,20.6,93,12.3,3.0,17.9,3.8,40.0,3.7,,5.9,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,-0.2,,28 - 28,12.2,3.2,,,,,,,,0.188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,94,156.0,106,112,123,113.0,,,,,,,,,,,,,,,,,,0,,,,,,3.7
1011327,1925,Babe Ruth,NYY,30,98,359,426,104,65,12,2,25,61,66,59,,68.0,2.0,,6,,2,4.0,0.29,,,,,,,,,,,0.138,0.16,0.87,0.393,0.543,0.936,0.253,0.297,,,,,,,,,0.418,24.7,83,20.1,7.0,14.3,-4.2,38.3,3.5,,2.8,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.8,-1.3,,30 - 30,18.8,2.5,,,,,,,,0.35700000000000004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,151,271.0,106,129,211,95.0,,,,,,,,,,,,,,,,,,0,,,,,,3.5
1014930,1925,Dewey Creacy,SLS,25,83,331,360,107,66,21,6,14,71,72,29,,,,,6,,17,,0.323,,,,,,,,,,,0.081,,,0.378,0.55,0.928,0.227,,,,,,,,,,0.413,19.0,68,20.7,0.0,12.1,2.4,38.4,3.5,,7.4,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.4,3.5,,25 - 25,24.2,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,94,,111,135,179,,,,,,,,,,,,,,,,,,,0,,,,,,3.5
1011247,1925,Edd Roush,CIN,32,134,540,590,183,131,28,16,8,91,83,35,,14.0,4.0,,11,,22,20.0,0.339,,,,,,,,,,,0.059000000000000004,0.024,2.5,0.383,0.494,0.878,0.156,0.338,,,,,,,,,0.397,23.6,104,20.9,2.0,19.8,-3.3,37.9,3.5,,6.7,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.3,-4.8,,32 - 32,16.1,3.4,,,,,,,,0.09699999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,79,39.0,107,115,121,109.0,,,,,,,,,,,,,,,,,,0,,,,,,3.5
1008817,1925,Bob Meusel,NYY,28,156,624,696,181,102,34,12,33,101,138,54,,55.0,1.0,,17,,13,14.0,0.29,,,,,,,,,,,0.078,0.079,0.98,0.348,0.542,0.889,0.252,0.276,,,,,,,,,0.392,25.1,120,17.6,1.0,23.3,-4.8,37.5,3.4,,5.8,117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.8,-3.8,,28 - 28,13.8,4.1,,,,,,,,0.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,84,134.0,94,129,209,89.0,,,,,,,,,,,,,,,,,,0,,,,,,3.4
1009104,1925,Eddie Moore,PIT,26,142,547,641,163,120,29,8,6,106,77,73,,26.0,2.0,,19,,19,7.0,0.298,,,,,,,,,,,0.114,0.040999999999999995,2.81,0.383,0.413,0.796,0.115,0.305,,,,,,,,,0.371,11.8,99,3.9,4.0,21.5,3.2,37.0,3.4,,6.5,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,0.7,,26 - 26,4.7,3.7,,,,,,,,0.16399999999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,151,67.0,107,96,90,98.0,,,,,,,,,,,,,,,,,,0,,,,,,3.4
1006683,1925,Willie Kamm,CHW,25,152,509,640,142,100,32,4,6,82,83,90,,36.0,4.0,,37,,11,13.0,0.279,,,,,,,,,,,0.141,0.055999999999999994,2.5,0.391,0.393,0.784,0.114,0.291,,,,,,,,,0.372,11.9,99,5.8,5.0,21.5,4.7,37.1,3.4,,4.3,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.7,-3.7,,25 - 25,2.1,3.8,,,,,,,,0.20600000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,153,96.0,106,94,95,94.0,,,,,,,,,,,,,,,,,,0,,,,,,3.4
1014800,1925,George Carr,HIL,30,71,276,301,98,55,22,11,10,63,64,25,,,,,6,,24,,0.355,,,,,,,,,,,0.083,,,0.409,0.623,1.032,0.268,,,,,,,,,,0.454,26.3,67,24.4,0.0,10.1,-3.1,35.9,3.3,,8.3,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.1,4.9,,30 - 30,29.3,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,97,,115,149,220,,,,,,,,,,,,,,,,,,,0,,,,,,3.3
1005378,1925,George Harper,PHI,33,132,495,542,173,113,35,7,18,86,97,28,,32.0,6.0,,13,,10,8.0,0.349,,,,,,,,,,,0.052000000000000005,0.059000000000000004,0.88,0.391,0.558,0.949,0.208,0.348,,,,,,,,,0.424,33.8,107,20.8,0.0,18.2,-4.5,36.1,3.3,,5.3,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.5,-1.6,,33 - 33,19.3,3.1,,,,,,,,0.14400000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,68,98.0,109,130,162,112.0,,,,,,,,,,,,,,,,,,0,,,,,,3.3
1008818,1925,Irish Meusel,NYG,32,135,516,557,169,105,35,8,21,82,111,26,,19.0,3.0,,12,,5,4.0,0.328,,,,,,,,,,,0.047,0.034,1.37,0.363,0.548,0.912,0.221,0.311,,,,,,,,,0.405,25.7,101,22.5,-2.0,18.7,-5.4,36.2,3.3,,5.0,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.4,-0.7,,32 - 32,21.8,3.2,,,,,,,,0.11800000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,62,57.0,101,128,172,100.0,,,,,,,,,,,,,,,,,,0,,,,,,3.3
1016700,1925,Willie Wells,SLS,20,87,338,391,98,64,19,7,8,83,53,53,,,,,14,,18,,0.29,,,,,,,,,,,0.136,,,0.386,0.459,0.845,0.169,,,,,,,,,,0.388,12.5,66,14.3,0.0,13.1,5.3,36.1,3.3,,7.5,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,3.7,,20 - 20,18.0,-0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,157,,113,113,133,,,,,,,,,,,,,,,,,,,0,,,,,,3.3
1011850,1925,Earl Sheely,CHW,32,153,600,699,189,134,43,3,9,93,111,68,,23.0,5.0,,26,,3,3.0,0.315,,,,,,,,,,,0.09699999999999999,0.033,2.96,0.389,0.442,0.831,0.127,0.317,,,,,,,,,0.385,20.5,116,13.9,2.0,23.4,-6.6,36.3,3.3,,3.2,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.6,-0.6,,32 - 32,13.4,4.1,,,,,,,,0.14300000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105,106,56.0,105,105,105,102.0,,,,,,,,,,,,,,,,,,0,,,,,,3.3
1015599,1925,Judy Johnson,HIL,25,70,262,281,102,73,15,8,6,61,66,19,,,,,9,,6,,0.389,,,,,,,,,,,0.068,,,0.431,0.576,1.007,0.187,,,,,,,,,,0.452,24.1,62,22.3,0.0,9.4,2.2,34.9,3.2,,6.8,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,1.3,,25 - 25,23.6,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131,79,,121,138,154,,,,,,,,,,,,,,,,,,,0,,,,,,3.2
1005225,1925,Sammy Hale,PHA,28,110,391,426,135,86,30,11,8,62,63,17,,27.0,2.0,,16,,7,4.0,0.345,,,,,,,,,,,0.04,0.063,0.63,0.376,0.54,0.915,0.194,0.357,,,,,,,,,0.408,21.0,79,14.4,1.0,14.3,3.0,34.8,3.2,,6.2,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,-0.4,,28 - 28,14.0,2.5,,,,,,,,0.122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,43,108.0,102,129,161,115.0,,,,,,,,,,,,,,,,,,0,,,,,,3.2
